air_temp,azimuth,clearsky_dhi,clearsky_dni,clearsky_ghi,clearsky_gti,cloud_opacity,dhi,dni,ghi,gti,relative_humidity,surface_pressure,wind_direction_10m,wind_speed_10m,zenith,period_end,Year,Month,Day,Hour,Latitude,Longitude,cluster
38,73,114,952,1021,980,0.0,114,952,1021,980,22.2,917.8,72,1.8,17,2007-02-04T12:00:00Z,2007,2,4,12,-22.220377,28.100695,4
38,85,108,929,904,856,0.0,108,929,904,856,22.0,916.9,84,2.0,31,2007-02-04T13:00:00Z,2007,2,4,13,-22.220377,28.100695,4
38,91,96,889,728,669,5.0,148,760,695,642,21.9,916.2,94,2.2,45,2007-02-04T14:00:00Z,2007,2,4,14,-22.220377,28.100695,4
29,-89,104,892,779,725,0.0,104,892,779,725,40.8,919.9,40,3.9,41,2007-02-05T08:00:00Z,2007,2,5,8,-22.220377,28.100695,4
32,-82,116,924,938,894,0.0,116,924,938,894,33.4,919.4,39,3.9,27,2007-02-05T09:00:00Z,2007,2,5,9,-22.220377,28.100695,4
35,-64,152,903,1028,991,0.0,152,903,1028,991,27.7,918.8,43,3.8,14,2007-02-05T10:00:00Z,2007,2,5,10,-22.220377,28.100695,4
36,15,158,902,1053,1018,1.5,184,860,1037,1003,24.9,918.1,49,3.7,7,2007-02-05T11:00:00Z,2007,2,5,11,-22.220377,28.100695,4
37,72,153,895,1006,968,7.6,271,690,930,896,25.5,917.2,51,3.6,17,2007-02-05T12:00:00Z,2007,2,5,12,-22.220377,28.100695,4
37,85,132,887,892,847,0.9,145,863,884,839,25.9,916.5,54,3.4,31,2007-02-05T13:00:00Z,2007,2,5,13,-22.220377,28.100695,4
37,91,120,839,716,660,4.7,167,720,684,635,25.3,915.8,60,3.3,45,2007-02-05T14:00:00Z,2007,2,5,14,-22.220377,28.100695,4
30,-89,108,872,767,716,0.0,108,872,767,716,46.4,919.3,36,4.3,41,2007-02-06T08:00:00Z,2007,2,6,8,-22.220377,28.100695,4
32,-81,116,913,928,887,0.0,116,913,928,887,38.8,918.9,35,3.8,27,2007-02-06T09:00:00Z,2007,2,6,9,-22.220377,28.100695,4
35,-63,120,934,1025,990,0.0,120,934,1025,990,32.9,918.2,35,3.2,14,2007-02-06T10:00:00Z,2007,2,6,10,-22.220377,28.100695,4
37,14,120,938,1050,1017,0.0,120,938,1050,1017,30.2,917.2,38,2.7,8,2007-02-06T11:00:00Z,2007,2,6,11,-22.220377,28.100695,4
37,71,119,928,1003,967,0.0,119,928,1003,967,30.6,916.3,46,2.3,17,2007-02-06T12:00:00Z,2007,2,6,12,-22.220377,28.100695,4
37,84,118,897,886,843,4.9,182,768,845,805,30.7,915.4,53,2.2,31,2007-02-06T13:00:00Z,2007,2,6,13,-22.220377,28.100695,4
37,91,110,847,711,657,23.8,321,305,547,519,31.8,914.8,58,2.2,45,2007-02-06T14:00:00Z,2007,2,6,14,-22.220377,28.100695,4
32,-62,142,895,1008,976,5.1,223,758,957,927,42.8,920.2,84,4.8,14,2007-02-07T10:00:00Z,2007,2,7,10,-22.220377,28.100695,4
32,14,138,907,1036,1005,9.2,282,665,941,913,39.5,919.5,84,5.0,8,2007-02-07T11:00:00Z,2007,2,7,11,-22.220377,28.100695,4
32,70,131,903,990,957,20.7,423,380,785,760,41.0,918.9,85,5.1,17,2007-02-07T12:00:00Z,2007,2,7,12,-22.220377,28.100695,4
31,83,128,871,874,833,18.7,364,404,710,682,42.7,918.4,87,5.1,31,2007-02-07T13:00:00Z,2007,2,7,13,-22.220377,28.100695,4
29,-80,120,895,915,878,17.0,349,461,759,732,55.3,922.2,48,3.7,27,2007-02-08T09:00:00Z,2007,2,8,9,-22.220377,28.100695,4
31,-61,125,918,1013,983,16.4,371,492,847,822,46.7,921.6,39,3.0,14,2007-02-08T10:00:00Z,2007,2,8,10,-22.220377,28.100695,4
33,13,126,925,1041,1013,10.8,302,633,929,903,41.4,920.8,31,2.3,8,2007-02-08T11:00:00Z,2007,2,8,11,-22.220377,28.100695,4
33,69,124,915,995,963,20.2,412,402,794,770,40.1,919.8,31,1.7,18,2007-02-08T12:00:00Z,2007,2,8,12,-22.220377,28.100695,4
34,83,119,889,879,840,21.3,383,360,692,666,37.8,918.9,49,1.1,31,2007-02-08T13:00:00Z,2007,2,8,13,-22.220377,28.100695,4
34,90,110,839,703,655,27.1,355,222,513,489,35.9,918.3,86,1.2,45,2007-02-08T14:00:00Z,2007,2,8,14,-22.220377,28.100695,4
29,-88,121,845,757,712,0.0,121,845,757,712,50.5,919.2,34,2.8,41,2007-02-09T08:00:00Z,2007,2,9,8,-22.220377,28.100695,4
32,-80,132,885,917,882,0.0,132,885,917,882,41.3,918.8,24,2.5,27,2007-02-09T09:00:00Z,2007,2,9,9,-22.220377,28.100695,4
35,-60,149,893,1012,984,12.5,341,564,885,860,36.0,918.1,15,1.7,14,2007-02-09T10:00:00Z,2007,2,9,10,-22.220377,28.100695,4
36,89,143,780,695,649,17.9,317,360,570,540,32.5,914.5,62,1.0,45,2007-02-09T14:00:00Z,2007,2,9,14,-22.220377,28.100695,4
29,-87,149,786,739,698,16.7,317,395,618,589,57.4,916.9,328,1.3,41,2007-02-10T08:00:00Z,2007,2,10,8,-22.220377,28.100695,4
35,67,203,798,961,935,18.5,446,355,784,762,40.3,914.0,329,3.3,18,2007-02-10T12:00:00Z,2007,2,10,12,-22.220377,28.100695,4
25,-87,117,838,745,705,0.0,117,838,745,705,81.3,915.6,235,3.5,41,2007-02-11T08:00:00Z,2007,2,11,8,-22.220377,28.100695,4
27,-78,128,876,903,873,16.4,344,467,753,728,69.3,915.6,230,4.4,28,2007-02-11T09:00:00Z,2007,2,11,9,-22.220377,28.100695,4
23,-86,94,932,792,751,10.0,215,663,713,679,57.7,917.2,132,2.0,41,2007-02-12T08:00:00Z,2007,2,12,8,-22.220377,28.100695,4
25,-78,101,968,957,927,14.1,309,581,821,796,52.9,917.0,100,1.7,28,2007-02-12T09:00:00Z,2007,2,12,9,-22.220377,28.100695,4
28,-57,109,983,1057,1035,14.8,349,571,901,880,44.1,916.3,71,1.4,15,2007-02-12T10:00:00Z,2007,2,12,10,-22.220377,28.100695,4
30,12,106,993,1086,1065,12.4,318,641,951,932,37.8,915.5,45,1.3,9,2007-02-12T11:00:00Z,2007,2,12,11,-22.220377,28.100695,4
31,65,103,983,1036,1012,24.6,458,340,782,762,36.1,915.0,21,1.1,18,2007-02-12T12:00:00Z,2007,2,12,12,-22.220377,28.100695,4
31,80,99,957,914,883,21.3,380,400,719,695,34.7,914.4,343,0.8,31,2007-02-12T13:00:00Z,2007,2,12,13,-22.220377,28.100695,4
31,88,91,913,733,690,16.8,275,477,609,578,33.4,913.9,289,0.9,45,2007-02-12T14:00:00Z,2007,2,12,14,-22.220377,28.100695,4
30,-56,138,930,1034,1014,18.1,410,452,847,828,43.6,916.8,34,2.6,15,2007-02-13T10:00:00Z,2007,2,13,10,-22.220377,28.100695,4
31,11,140,932,1059,1041,17.5,411,469,874,856,37.6,916.2,29,1.8,9,2007-02-13T11:00:00Z,2007,2,13,11,-22.220377,28.100695,4
31,64,142,914,1008,987,14.6,363,526,861,842,37.5,915.7,39,0.8,18,2007-02-13T12:00:00Z,2007,2,13,12,-22.220377,28.100695,4
31,80,131,892,890,862,17.1,353,452,738,715,37.6,915.2,115,0.4,32,2007-02-13T13:00:00Z,2007,2,13,13,-22.220377,28.100695,4
31,88,117,849,713,673,12.5,252,530,622,591,37.3,914.6,140,0.9,45,2007-02-13T14:00:00Z,2007,2,13,14,-22.220377,28.100695,4
30,-55,157,895,1019,1002,9.9,309,632,919,902,46.3,920.0,61,4.5,15,2007-02-14T10:00:00Z,2007,2,14,10,-22.220377,28.100695,4
31,11,160,900,1046,1031,3.8,224,794,1006,991,42.0,919.4,59,4.0,10,2007-02-14T11:00:00Z,2007,2,14,11,-22.220377,28.100695,4
31,63,152,896,1000,982,13.4,352,542,867,849,40.3,918.7,61,3.5,18,2007-02-14T12:00:00Z,2007,2,14,12,-22.220377,28.100695,4
31,79,141,874,883,857,20.6,396,359,701,680,39.5,918.3,68,3.1,32,2007-02-14T13:00:00Z,2007,2,14,13,-22.220377,28.100695,4
31,87,128,822,704,668,21.1,332,319,555,531,37.8,917.9,78,2.9,45,2007-02-14T14:00:00Z,2007,2,14,14,-22.220377,28.100695,4
27,-85,133,836,755,723,0.0,133,836,755,723,52.1,921.9,45,4.4,42,2007-02-15T08:00:00Z,2007,2,15,8,-22.220377,28.100695,4
29,-76,141,886,920,899,0.0,141,886,920,899,43.1,921.4,41,3.9,28,2007-02-15T09:00:00Z,2007,2,15,9,-22.220377,28.100695,4
32,-54,137,923,1025,1010,0.0,137,923,1025,1010,34.7,920.5,40,3.2,16,2007-02-15T10:00:00Z,2007,2,15,10,-22.220377,28.100695,4
34,11,137,932,1054,1042,0.0,137,932,1054,1042,29.4,919.5,43,2.4,10,2007-02-15T11:00:00Z,2007,2,15,11,-22.220377,28.100695,4
34,62,137,920,1007,991,0.0,137,920,1007,991,28.4,918.6,47,2.0,19,2007-02-15T12:00:00Z,2007,2,15,12,-22.220377,28.100695,4
35,79,143,873,884,861,11.1,289,583,788,767,27.6,917.9,52,1.7,32,2007-02-15T13:00:00Z,2007,2,15,13,-22.220377,28.100695,4
35,87,134,813,703,669,20.0,326,337,564,541,26.8,917.3,61,1.4,46,2007-02-15T14:00:00Z,2007,2,15,14,-22.220377,28.100695,4
28,-84,120,870,766,736,0.0,120,870,766,736,51.4,919.4,331,2.5,42,2007-02-16T08:00:00Z,2007,2,16,8,-22.220377,28.100695,4
32,-75,134,905,929,910,0.0,134,905,929,910,37.6,919.0,337,1.9,28,2007-02-16T09:00:00Z,2007,2,16,9,-22.220377,28.100695,4
35,-53,174,881,1020,1008,0.0,174,881,1020,1008,24.7,918.4,23,0.7,16,2007-02-16T10:00:00Z,2007,2,16,10,-22.220377,28.100695,4
37,10,180,880,1046,1036,1.4,204,841,1031,1020,19.1,917.8,105,1.2,10,2007-02-16T11:00:00Z,2007,2,16,11,-22.220377,28.100695,4
37,61,171,877,999,986,24.5,495,274,755,739,19.5,917.1,116,1.9,19,2007-02-16T12:00:00Z,2007,2,16,12,-22.220377,28.100695,4
37,86,135,814,703,671,18.1,313,381,572,548,20.4,915.7,124,2.3,46,2007-02-16T14:00:00Z,2007,2,16,14,-22.220377,28.100695,4
33,77,166,830,868,849,19.7,403,349,696,679,33.9,920.0,94,5.3,32,2007-02-17T13:00:00Z,2007,2,17,13,-22.220377,28.100695,4
33,86,144,786,692,663,1.0,156,761,685,655,32.4,919.3,94,5.4,46,2007-02-17T14:00:00Z,2007,2,17,14,-22.220377,28.100695,4
26,-83,111,892,772,746,0.0,111,892,772,746,58.8,923.4,65,4.0,42,2007-02-18T08:00:00Z,2007,2,18,8,-22.220377,28.100695,4
28,-74,108,950,942,927,5.5,189,798,891,877,47.5,922.8,71,3.2,29,2007-02-18T09:00:00Z,2007,2,18,9,-22.220377,28.100695,4
31,-51,110,975,1045,1038,0.0,110,975,1045,1038,33.7,921.9,77,2.8,16,2007-02-18T10:00:00Z,2007,2,18,10,-22.220377,28.100695,4
33,10,106,987,1075,1069,0.0,106,987,1075,1069,25.1,921.1,86,2.7,11,2007-02-18T11:00:00Z,2007,2,18,11,-22.220377,28.100695,4
34,60,102,982,1028,1019,0.0,102,982,1028,1019,24.1,920.2,96,3.0,19,2007-02-18T12:00:00Z,2007,2,18,12,-22.220377,28.100695,4
34,77,94,965,909,892,0.0,94,965,909,892,23.3,919.5,101,3.4,32,2007-02-18T13:00:00Z,2007,2,18,13,-22.220377,28.100695,4
35,85,86,921,727,697,0.0,86,921,727,697,22.5,918.8,103,4.0,46,2007-02-18T14:00:00Z,2007,2,18,14,-22.220377,28.100695,4
27,-83,90,903,758,735,14.6,260,525,647,627,50.4,922.2,107,4.6,42,2007-02-19T08:00:00Z,2007,2,19,8,-22.220377,28.100695,4
29,-73,101,931,916,904,14.7,308,541,781,768,45.0,921.8,105,5.0,29,2007-02-19T09:00:00Z,2007,2,19,9,-22.220377,28.100695,4
30,-50,108,942,1010,1006,19.5,397,435,814,804,41.1,921.4,96,5.6,16,2007-02-19T10:00:00Z,2007,2,19,10,-22.220377,28.100695,4
25,-82,77,909,748,728,0.9,86,886,742,722,63.0,921.7,97,3.8,42,2007-02-20T08:00:00Z,2007,2,20,8,-22.220377,28.100695,4
28,-72,82,946,910,901,0.0,82,946,910,901,46.9,921.2,96,3.9,29,2007-02-20T09:00:00Z,2007,2,20,9,-22.220377,28.100695,4
31,-49,94,956,1009,1007,0.0,94,956,1009,1007,36.2,920.7,91,4.0,17,2007-02-20T10:00:00Z,2007,2,20,10,-22.220377,28.100695,4
32,10,96,964,1039,1040,0.0,96,964,1039,1040,31.6,920.2,87,4.1,12,2007-02-20T11:00:00Z,2007,2,20,11,-22.220377,28.100695,4
33,58,91,963,996,993,0.0,91,963,996,993,30.8,919.2,87,4.0,20,2007-02-20T12:00:00Z,2007,2,20,12,-22.220377,28.100695,4
33,76,90,939,881,869,0.0,90,939,881,869,29.1,918.1,90,3.9,33,2007-02-20T13:00:00Z,2007,2,20,13,-22.220377,28.100695,4
34,84,80,904,705,681,0.0,80,904,705,681,26.5,917.4,91,4.0,46,2007-02-20T14:00:00Z,2007,2,20,14,-22.220377,28.100695,4
26,-82,88,938,779,760,0.0,88,938,779,760,49.5,920.9,83,2.8,42,2007-02-21T08:00:00Z,2007,2,21,8,-22.220377,28.100695,4
30,-71,95,975,947,940,0.0,95,975,947,940,32.2,920.3,83,3.4,29,2007-02-21T09:00:00Z,2007,2,21,9,-22.220377,28.100695,4
34,-48,107,983,1047,1048,0.0,107,983,1047,1048,20.4,919.7,88,3.6,17,2007-02-21T10:00:00Z,2007,2,21,10,-22.220377,28.100695,4
36,9,110,986,1074,1077,0.0,110,986,1074,1077,15.3,919.0,91,3.7,12,2007-02-21T11:00:00Z,2007,2,21,11,-22.220377,28.100695,4
37,57,112,971,1024,1023,0.0,112,971,1024,1023,14.9,918.0,91,3.9,20,2007-02-21T12:00:00Z,2007,2,21,12,-22.220377,28.100695,4
37,75,104,952,903,894,0.0,104,952,903,894,14.9,917.1,93,3.9,33,2007-02-21T13:00:00Z,2007,2,21,13,-22.220377,28.100695,4
37,84,91,912,721,699,0.0,91,912,721,699,14.5,916.5,96,3.9,46,2007-02-21T14:00:00Z,2007,2,21,14,-22.220377,28.100695,4
28,-81,108,890,763,747,0.0,108,890,763,747,39.1,920.7,46,1.9,43,2007-02-22T08:00:00Z,2007,2,22,8,-22.220377,28.100695,4
32,-71,118,928,927,923,0.0,118,928,927,923,27.4,920.3,67,1.7,29,2007-02-22T09:00:00Z,2007,2,22,9,-22.220377,28.100695,4
35,-47,135,932,1025,1027,0.0,135,932,1025,1027,20.2,919.9,91,2.0,17,2007-02-22T10:00:00Z,2007,2,22,10,-22.220377,28.100695,4
37,9,137,936,1052,1056,0.0,137,936,1052,1056,18.1,919.3,101,2.4,12,2007-02-22T11:00:00Z,2007,2,22,11,-22.220377,28.100695,4
37,56,132,931,1004,1005,0.0,132,931,1004,1005,17.6,918.0,109,2.6,20,2007-02-22T12:00:00Z,2007,2,22,12,-22.220377,28.100695,4
37,74,130,897,882,875,0.0,130,897,882,875,17.2,916.7,121,2.7,33,2007-02-22T13:00:00Z,2007,2,22,13,-22.220377,28.100695,4
38,83,121,840,699,680,1.8,137,797,689,670,17.2,916.0,130,3.0,46,2007-02-22T14:00:00Z,2007,2,22,14,-22.220377,28.100695,4
33,9,165,870,1014,1020,17.3,416,433,838,834,39.6,920.6,94,4.6,13,2007-02-23T11:00:00Z,2007,2,23,11,-22.220377,28.100695,4
33,56,151,876,970,973,19.4,418,389,782,776,38.1,919.5,91,4.5,20,2007-02-23T12:00:00Z,2007,2,23,12,-22.220377,28.100695,4
26,-80,93,892,747,736,2.6,125,823,727,716,61.4,920.8,96,4.9,43,2007-02-24T08:00:00Z,2007,2,24,8,-22.220377,28.100695,4
28,-69,100,930,909,910,13.7,293,565,784,780,52.7,920.6,96,4.8,29,2007-02-24T09:00:00Z,2007,2,24,9,-22.220377,28.100695,4
30,-46,112,938,1005,1013,15.3,346,532,851,851,43.9,920.1,98,4.5,18,2007-02-24T10:00:00Z,2007,2,24,10,-22.220377,28.100695,4
32,9,114,941,1031,1041,20.4,419,413,821,818,39.9,919.3,100,4.1,13,2007-02-24T11:00:00Z,2007,2,24,11,-22.220377,28.100695,4
32,55,113,931,983,989,18.5,381,450,801,798,40.5,918.3,100,4.0,21,2007-02-24T12:00:00Z,2007,2,24,12,-22.220377,28.100695,4
32,73,108,904,863,861,19.3,348,416,698,690,40.2,917.5,98,3.9,33,2007-02-24T13:00:00Z,2007,2,24,13,-22.220377,28.100695,4
32,82,100,852,684,670,21.0,303,347,539,527,39.5,916.9,95,4.0,47,2007-02-24T14:00:00Z,2007,2,24,14,-22.220377,28.100695,4
27,-80,87,910,753,745,0.0,87,910,753,745,52.8,920.7,120,4.0,43,2007-02-25T08:00:00Z,2007,2,25,8,-22.220377,28.100695,4
29,-69,89,956,919,922,0.0,89,956,919,922,43.1,920.2,120,4.1,30,2007-02-25T09:00:00Z,2007,2,25,9,-22.220377,28.100695,4
32,-45,95,970,1017,1028,0.0,95,970,1017,1028,34.1,919.8,118,4.1,18,2007-02-25T10:00:00Z,2007,2,25,10,-22.220377,28.100695,4
34,9,97,973,1043,1056,4.1,166,857,1000,1011,28.6,918.9,121,4.1,13,2007-02-25T11:00:00Z,2007,2,25,11,-22.220377,28.100695,4
35,54,96,962,993,1003,5.3,178,816,942,949,26.8,917.5,127,4.3,21,2007-02-25T12:00:00Z,2007,2,25,12,-22.220377,28.100695,4
35,73,97,929,871,872,20.0,345,421,699,693,25.6,916.4,130,4.5,33,2007-02-25T13:00:00Z,2007,2,25,13,-22.220377,28.100695,4
28,-43,83,986,1017,1034,15.5,326,562,860,866,42.2,921.4,86,6.0,18,2007-02-27T10:00:00Z,2007,2,27,10,-22.220377,28.100695,4
29,9,84,988,1042,1061,17.4,360,516,861,867,39.0,920.3,85,5.6,14,2007-02-27T11:00:00Z,2007,2,27,11,-22.220377,28.100695,4
29,53,85,976,992,1007,16.1,330,539,832,836,42.9,919.1,83,5.3,21,2007-02-27T12:00:00Z,2007,2,27,12,-22.220377,28.100695,4
29,71,90,938,869,875,20.8,351,406,689,686,44.4,918.3,82,5.3,34,2007-02-27T13:00:00Z,2007,2,27,13,-22.220377,28.100695,4
27,-67,90,970,929,941,22.2,385,390,723,722,47.8,920.5,77,3.0,30,2007-02-28T09:00:00Z,2007,2,28,9,-22.220377,28.100695,4
30,-42,91,992,1031,1050,19.1,385,474,834,839,36.4,920.0,76,2.6,19,2007-02-28T10:00:00Z,2007,2,28,10,-22.220377,28.100695,4
32,9,92,998,1058,1080,19.9,404,459,848,853,30.3,919.0,75,2.3,15,2007-02-28T11:00:00Z,2007,2,28,11,-22.220377,28.100695,4
32,52,91,989,1008,1026,12.5,291,638,882,891,29.9,917.9,70,2.3,22,2007-02-28T12:00:00Z,2007,2,28,12,-22.220377,28.100695,4
32,71,91,959,884,893,15.5,299,541,748,749,29.8,916.9,67,2.5,34,2007-02-28T13:00:00Z,2007,2,28,13,-22.220377,28.100695,4
32,81,84,912,700,695,1.0,96,885,692,687,29.2,916.2,63,2.8,47,2007-02-28T14:00:00Z,2007,2,28,14,-22.220377,28.100695,4
26,-78,99,897,751,752,0.0,99,897,751,752,54.1,921.1,62,4.1,43,2007-03-01T08:00:00Z,2007,3,1,8,-22.220377,28.100695,4
28,-66,106,938,916,930,0.0,106,938,916,930,43.8,920.6,62,4.1,30,2007-03-01T09:00:00Z,2007,3,1,9,-22.220377,28.100695,4
31,-41,109,959,1016,1038,0.0,109,959,1016,1038,32.7,919.8,63,3.8,19,2007-03-01T10:00:00Z,2007,3,1,10,-22.220377,28.100695,4
33,9,110,964,1042,1066,0.0,110,964,1042,1066,26.3,918.9,65,3.5,15,2007-03-01T11:00:00Z,2007,3,1,11,-22.220377,28.100695,4
34,51,108,955,992,1012,0.0,108,955,992,1012,25.3,917.9,68,3.3,22,2007-03-01T12:00:00Z,2007,3,1,12,-22.220377,28.100695,4
34,70,103,928,870,881,0.0,103,928,870,881,24.9,917.0,71,3.3,34,2007-03-01T13:00:00Z,2007,3,1,13,-22.220377,28.100695,4
34,80,95,877,686,684,0.0,95,877,686,684,23.8,916.5,70,3.5,48,2007-03-01T14:00:00Z,2007,3,1,14,-22.220377,28.100695,4
26,-77,149,779,715,718,9.8,250,542,647,646,56.1,922.2,63,4.0,43,2007-03-02T08:00:00Z,2007,3,2,8,-22.220377,28.100695,4
29,-65,159,837,880,895,0.0,159,837,880,895,44.3,921.7,63,4.6,30,2007-03-02T09:00:00Z,2007,3,2,9,-22.220377,28.100695,4
32,-41,171,854,978,1000,0.0,171,854,978,1000,34.8,920.8,63,4.8,19,2007-03-02T10:00:00Z,2007,3,2,10,-22.220377,28.100695,4
34,9,167,870,1006,1030,0.0,167,870,1006,1030,29.3,920.1,62,4.9,15,2007-03-02T11:00:00Z,2007,3,2,11,-22.220377,28.100695,4
34,51,161,862,957,978,0.0,161,862,957,978,28.5,919.4,62,4.7,22,2007-03-02T12:00:00Z,2007,3,2,12,-22.220377,28.100695,4
34,70,121,883,847,860,0.0,121,883,847,860,28.1,918.5,62,4.6,34,2007-03-02T13:00:00Z,2007,3,2,13,-22.220377,28.100695,4
34,80,101,848,669,669,0.0,101,848,669,669,28.7,917.7,63,4.6,48,2007-03-02T14:00:00Z,2007,3,2,14,-22.220377,28.100695,4
27,-77,97,877,732,739,0.0,97,877,732,739,55.2,921.2,46,3.7,44,2007-03-03T08:00:00Z,2007,3,3,8,-22.220377,28.100695,4
29,-65,99,927,896,916,0.0,99,927,896,916,42.6,920.4,46,3.7,30,2007-03-03T09:00:00Z,2007,3,3,9,-22.220377,28.100695,4
33,-40,106,945,996,1023,0.0,106,945,996,1023,32.4,919.6,48,3.5,19,2007-03-03T10:00:00Z,2007,3,3,10,-22.220377,28.100695,4
34,9,108,952,1024,1053,0.0,108,952,1024,1053,27.6,918.6,51,3.2,16,2007-03-03T11:00:00Z,2007,3,3,11,-22.220377,28.100695,4
34,50,107,942,975,1001,1.8,133,894,959,983,28.2,917.4,53,2.9,23,2007-03-03T12:00:00Z,2007,3,3,12,-22.220377,28.100695,4
35,69,107,910,854,870,13.7,286,549,737,744,28.1,916.5,59,2.8,35,2007-03-03T13:00:00Z,2007,3,3,13,-22.220377,28.100695,4
35,79,99,859,673,676,7.0,176,678,623,623,27.1,915.6,64,3.0,48,2007-03-03T14:00:00Z,2007,3,3,14,-22.220377,28.100695,4
28,-76,118,844,728,737,0.0,118,844,728,737,46.8,917.3,345,1.8,44,2007-03-04T08:00:00Z,2007,3,4,8,-22.220377,28.100695,4
32,-64,127,888,890,911,0.0,127,888,890,911,33.2,916.6,346,2.1,31,2007-03-04T09:00:00Z,2007,3,4,9,-22.220377,28.100695,4
36,-39,131,913,989,1018,0.0,131,913,989,1018,23.8,915.7,5,1.7,20,2007-03-04T10:00:00Z,2007,3,4,10,-22.220377,28.100695,4
38,9,127,924,1016,1047,0.0,127,924,1016,1047,19.9,914.8,31,1.6,16,2007-03-04T11:00:00Z,2007,3,4,11,-22.220377,28.100695,4
38,50,123,917,966,994,1.8,149,870,950,976,20.7,913.8,36,2.0,23,2007-03-04T12:00:00Z,2007,3,4,12,-22.220377,28.100695,4
38,69,108,903,847,866,13.2,279,557,736,746,20.8,912.8,34,2.3,35,2007-03-04T13:00:00Z,2007,3,4,13,-22.220377,28.100695,4
38,79,98,853,666,671,18.6,277,398,542,539,20.6,912.1,33,2.5,48,2007-03-04T14:00:00Z,2007,3,4,14,-22.220377,28.100695,4
32,-63,139,851,869,891,28.9,459,186,616,611,32.9,919.3,191,0.8,31,2007-03-05T09:00:00Z,2007,3,5,9,-22.220377,28.100695,4
35,-38,140,881,968,998,16.8,374,459,806,818,27.5,918.6,187,0.9,20,2007-03-05T10:00:00Z,2007,3,5,10,-22.220377,28.100695,4
37,9,146,881,991,1023,16.5,385,461,827,840,25.7,918.1,171,0.7,16,2007-03-05T11:00:00Z,2007,3,5,11,-22.220377,28.100695,4
37,78,142,739,633,639,19.6,308,308,504,500,24.7,916.0,123,1.3,48,2007-03-05T14:00:00Z,2007,3,5,14,-22.220377,28.100695,4
28,-75,130,791,699,712,5.5,179,664,664,675,49.6,920.9,42,2.6,44,2007-03-06T08:00:00Z,2007,3,6,8,-22.220377,28.100695,4
31,-62,150,825,856,880,0.0,150,825,856,880,42.0,920.8,40,2.3,31,2007-03-06T09:00:00Z,2007,3,6,9,-22.220377,28.100695,4
33,-37,190,801,940,970,7.8,300,606,866,886,38.1,920.5,49,1.7,20,2007-03-06T10:00:00Z,2007,3,6,10,-22.220377,28.100695,4
34,9,200,794,961,993,24.1,495,244,729,729,35.7,919.9,65,1.3,17,2007-03-06T11:00:00Z,2007,3,6,11,-22.220377,28.100695,4
34,68,190,738,791,810,18.5,384,320,644,646,34.6,918.1,76,1.2,35,2007-03-06T13:00:00Z,2007,3,6,13,-22.220377,28.100695,4
23,-60,91,948,897,936,14.2,287,567,770,793,53.1,927.7,79,4.7,32,2007-03-10T09:00:00Z,2007,3,10,9,-22.220377,28.100695,4
26,-35,94,969,996,1043,0.8,107,946,988,1034,43.4,926.7,83,4.2,21,2007-03-10T10:00:00Z,2007,3,10,10,-22.220377,28.100695,4
28,9,95,975,1020,1069,4.5,168,850,975,1018,37.9,925.9,91,3.9,18,2007-03-10T11:00:00Z,2007,3,10,11,-22.220377,28.100695,4
28,46,93,967,969,1014,2.6,133,894,944,986,36.7,924.9,98,3.6,25,2007-03-10T12:00:00Z,2007,3,10,12,-22.220377,28.100695,4
29,66,89,942,846,881,15.0,281,543,720,739,35.4,923.9,103,3.3,36,2007-03-10T13:00:00Z,2007,3,10,13,-22.220377,28.100695,4
29,76,81,893,661,682,16.9,248,465,549,558,32.6,923.2,104,3.2,50,2007-03-10T14:00:00Z,2007,3,10,14,-22.220377,28.100695,4
23,-72,97,890,730,758,0.0,97,890,730,758,59.4,925.2,51,2.6,45,2007-03-11T08:00:00Z,2007,3,11,8,-22.220377,28.100695,4
26,-59,104,931,893,935,0.0,104,931,893,935,45.9,924.8,51,2.5,32,2007-03-11T09:00:00Z,2007,3,11,9,-22.220377,28.100695,4
29,-34,107,952,991,1040,0.0,107,952,991,1040,35.1,924.0,61,2.1,22,2007-03-11T10:00:00Z,2007,3,11,10,-22.220377,28.100695,4
31,9,108,957,1014,1066,0.0,108,957,1014,1066,29.7,923.0,80,1.8,19,2007-03-11T11:00:00Z,2007,3,11,11,-22.220377,28.100695,4
32,46,107,946,962,1009,1.7,132,898,946,991,28.1,922.0,94,2.1,25,2007-03-11T12:00:00Z,2007,3,11,12,-22.220377,28.100695,4
32,65,106,913,837,874,19.0,331,430,680,695,26.8,921.1,99,2.3,37,2007-03-11T13:00:00Z,2007,3,11,13,-22.220377,28.100695,4
32,76,93,866,653,676,24.1,309,292,493,496,25.6,920.5,96,2.4,50,2007-03-11T14:00:00Z,2007,3,11,14,-22.220377,28.100695,4
28,-72,106,872,726,756,0.0,106,872,726,756,35.5,923.8,35,2.2,45,2007-03-12T08:00:00Z,2007,3,12,8,-22.220377,28.100695,4
30,-58,117,911,888,931,0.0,117,911,888,931,29.7,923.4,46,2.2,32,2007-03-12T09:00:00Z,2007,3,12,9,-22.220377,28.100695,4
33,-33,135,913,981,1032,0.0,135,913,981,1032,24.1,922.7,59,1.9,22,2007-03-12T10:00:00Z,2007,3,12,10,-22.220377,28.100695,4
